Province_State,Last_Update,Lat,Long_,Confirmed,Deaths,FIPS,Incident_Rate
Colorado,2021-03-19,39.0598,-105.3111,462425,6156,8,7754.826753648717
Colorado,2021-03-20,39.0598,-105.3111,463487,6158,8,7785.771044201367
Colorado,2021-03-21,39.0598,-105.3111,464339,6160,8,7811.228019482053
Colorado,2021-03-22,39.0598,-105.3111,465170,6163,8,7825.15468672292
Colorado,2021-03-23,39.0598,-105.3111,466487,6165,8,7830.4336229339215
Colorado,2021-03-24,39.0598,-105.3111,467763,6170,8,7854.223565726923
Colorado,2021-03-25,39.0598,-105.3111,469062,6174,8,7875.339310570931
Colorado,2021-03-26,39.0598,-105.3111,470198,6176,8,7899.181348129173
Colorado,2021-03-27,39.0598,-105.3111,471382,6181,8,7923.648522870297
Colorado,2021-03-28,39.0598,-105.3111,472409,6182,8,7946.136096532295
Colorado,2021-03-29,39.0598,-105.3111,473420,6186,8,7962.7543266439025
Colorado,2021-03-30,39.0598,-105.3111,475034,6195,8,7976.767818493503
Colorado,2021-03-31,39.0598,-105.3111,476528,6200,8,7993.386048605111
Colorado,2021-04-01,39.0598,-105.3111,478174,6211,8,8024.000405644572
Colorado,2021-04-02,39.0598,-105.3111,479774,6217,8,8051.853740126306
Colorado,2021-04-03,39.0598,-105.3111,481281,6225,8,8080.419036399654
Colorado,2021-04-04,39.0598,-105.3111,482469,6233,8,8107.699328463746
Colorado,2021-04-05,39.0598,-105.3111,483633,6238,8,8128.884532994741
Colorado,2021-04-06,39.0598,-105.3111,485667,6244,8,8143.939920149144
Colorado,2021-04-07,39.0598,-105.3111,487500,6253,8,8165.923911080487
Colorado,2021-04-08,39.0598,-105.3111,489397,6261,8,8199.160371303702
Colorado,2021-04-09,39.0598,-105.3111,491062,6269,8,8231.893248796263
Colorado,2021-04-10,39.0598,-105.3111,492664,6272,8,8265.511737297908
Colorado,2021-04-11,39.0598,-105.3111,493929,6280,8,8290.760333517634
Colorado,2021-04-12,39.0598,-105.3111,495033,6285,8,8312.206011874829
Colorado,2021-04-13,39.0598,-105.3111,496994,6294,8,8328.042820507833
Colorado,2021-04-14,39.0598,-105.3111,498749,6304,8,8361.105631513583
Colorado,2021-04-15,39.0598,-105.3111,500456,6317,8,8401.496439496445
Colorado,2021-04-16,39.0598,-105.3111,502193,6321,8,8427.509092273027
Colorado,2021-04-17,39.0598,-105.3111,503751,6335,8,8466.753815420607
Colorado,2021-04-18,39.0598,-105.3111,505072,6341,8,8491.932951953346
Colorado,2021-04-19,39.0598,-105.3111,506327,6351,8,8513.830118275955
Colorado,2021-04-20,39.0598,-105.3111,508434,6362,8,8527.322662473154
Colorado,2021-04-21,39.0598,-105.3111,510264,6367,8,8561.410003861958
Colorado,2021-04-22,39.0598,-105.3111,512122,6385,8,8587.31846710806
Colorado,2021-04-23,39.0598,-105.3111,513950,6399,8,8628.317047352059
Colorado,2021-04-24,39.0598,-105.3111,515607,6416,8,8660.893640548898
Colorado,2021-04-25,39.0598,-105.3111,516842,6424,8,8694.182195537354
Colorado,2021-04-26,39.0598,-105.3111,518043,6432,8,8721.393027914459
Colorado,2021-04-27,39.0598,-105.3111,520082,6442,8,8738.966328722136
Colorado,2021-04-28,39.0598,-105.3111,521837,6447,8,8773.939281120023
Colorado,2021-04-29,39.0598,-105.3111,523656,6460,8,8793.68319714604
Colorado,2021-04-30,39.0598,-105.3111,525301,6471,8,8842.113963897633
Colorado,2021-05-01,39.0598,-105.3111,526708,6482,8,8872.884605232815
Colorado,2021-05-02,39.0598,-105.3111,527929,6491,8,8904.80133140328
Colorado,2021-05-03,39.0598,-105.3111,528930,6494,8,8921.489021201874
Colorado,2021-05-04,39.0598,-105.3111,530664,6506,8,8938.089886391735
Colorado,2021-05-05,39.0598,-105.3111,532010,6515,8,8964.467202524998
Colorado,2021-05-06,39.0598,-105.3111,533396,6529,8,8992.44209145896
Colorado,2021-05-07,39.0598,-105.3111,534712,6536,8,9019.583464149076
Colorado,2021-05-08,39.0598,-105.3111,535878,6544,8,9043.929084437974
Colorado,2021-05-09,39.0598,-105.3111,536748,6552,8,9071.122551893332
Colorado,2021-05-10,39.0598,-105.3111,537540,6560,8,9087.219834352538
Colorado,2021-05-11,39.0598,-105.3111,538859,6573,8,9102.518330411396
Colorado,2021-05-12,39.0598,-105.3111,539944,6582,8,9124.81488993418
Colorado,2021-05-13,39.0598,-105.3111,540982,6592,8,9145.878540012947
Colorado,2021-05-14,39.0598,-105.3111,541966,6599,8,9177.934185557386
Colorado,2021-05-15,39.0598,-105.3111,542915,6612,8,9205.110288090998
Colorado,2021-05-16,39.0598,-105.3111,543598,6617,8,9221.988992028806
Colorado,2021-05-17,39.0598,-105.3111,544169,6624,8,9232.928892729238
Colorado,2021-05-18,39.0598,-105.3111,545149,6633,8,9244.893323812725
Colorado,2021-05-19,39.0598,-105.3111,545972,6643,8,9257.569716687827
Colorado,2021-05-20,39.0598,-105.3111,546686,6647,8,9279.189044262492
Colorado,2021-05-21,39.0598,-105.3111,547418,6654,8,9295.720449765366
Colorado,2021-05-22,39.0598,-105.3111,548082,6657,8,9309.820766223698
Colorado,2021-05-23,39.0598,-105.3111,548617,6663,8,9324.424665412687
Colorado,2021-05-24,39.0598,-105.3111,549049,6674,8,9331.926311607269
Colorado,2021-05-25,39.0598,-105.3111,549806,6685,8,9339.862080845518
Colorado,2021-05-26,39.0598,-105.3111,550416,6686,8,9364.225066056162
Colorado,2021-05-27,39.0598,-105.3111,551024,6690,8,9378.655316027684
Colorado,2021-05-28,39.0598,-105.3111,551550,6698,8,9393.102930920952
Colorado,2021-05-29,39.0598,-105.3111,552037,6708,8,9407.029598161818
Colorado,2021-05-30,39.0598,-105.3111,552383,6716,8,9418.82038002784
Colorado,2021-05-31,39.0598,-105.3111,552717,6718,8,9427.22500215325
Colorado,2021-06-01,39.0598,-105.3111,553078,6727,8,9432.174004851064
Colorado,2021-06-02,39.0598,-105.3111,553723,6736,8,9439.241528001978
Colorado,2021-06-03,39.0598,-105.3111,554174,6746,8,9449.243722928088
Colorado,2021-06-04,39.0598,-105.3111,554603,6755,8,9463.917081804062
Colorado,2021-06-05,39.0598,-105.3111,555043,6759,8,9477.235976783792
Colorado,2021-06-06,39.0598,-105.3111,555326,6761,8,9489.929734580644
Colorado,2021-06-07,39.0598,-105.3111,555581,6766,8,9496.424215313917
Colorado,2021-06-08,39.0598,-105.3111,556017,6772,8,9501.928895507624
Colorado,2021-06-09,39.0598,-105.3111,556371,6776,8,9512.347848555655
Colorado,2021-06-10,39.0598,-105.3111,556711,6779,8,9524.451199013116
Colorado,2021-06-11,39.0598,-105.3111,557043,6783,8,9534.80069237416
Colorado,2021-06-12,39.0598,-105.3111,557339,6787,8,9550.950069598606
Colorado,2021-06-13,39.0598,-105.3111,557604,6790,8,9561.438482333624
Colorado,2021-06-14,39.0598,-105.3111,557833,6796,8,9569.65209031982
Colorado,2021-06-15,39.0598,-105.3111,558188,6802,8,9573.767576773793
Colorado,2021-06-16,39.0598,-105.3111,558494,6807,8,9580.557261176758
Colorado,2021-06-17,39.0598,-105.3111,558804,6818,8,9588.614584867237
Colorado,2021-06-18,39.0598,-105.3111,559103,6825,8,9598.0437373757
Colorado,2021-06-19,39.0598,-105.3111,559380,6829,8,9606.274710283646
Colorado,2021-06-20,39.0598,-105.3111,559608,6831,8,9613.151219295343
Colorado,2021-06-21,39.0598,-105.3111,559852,6834,8,9617.874478010452
Colorado,2021-06-22,39.0598,-105.3111,560252,6839,8,9621.729490638225
Colorado,2021-06-23,39.0598,-105.3111,560607,6841,8,9628.380255667216
Colorado,2021-06-24,39.0598,-105.3111,560944,6841,8,9637.13217622756
Colorado,2021-06-25,39.0598,-105.3111,561254,6851,8,9647.412209901617
Colorado,2021-06-26,39.0598,-105.3111,561576,6858,8,9654.392908443797
Colorado,2021-06-27,39.0598,-105.3111,561837,6861,8,9664.308278761171
Colorado,2021-06-28,39.0598,-105.3111,562105,6868,8,9668.354305528155
Colorado,2021-06-29,39.0598,-105.3111,562521,6880,8,9672.330872608156
Colorado,2021-06-30,39.0598,-105.3111,562915,6884,8,9678.28704076728
Colorado,2021-07-01,39.0598,-105.3111,563293,6887,8,9685.99706602282
Colorado,2021-07-02,39.0598,-105.3111,563627,6890,8,9695.20047454858
Colorado,2021-07-03,39.0598,-105.3111,563989,6893,8,9703.865570500191
Colorado,2021-07-04,39.0598,-105.3111,564296,6894,8,9711.714515129708
Colorado,2021-07-05,39.0598,-105.3111,564540,6896,8,9716.264124627349
Colorado,2021-07-06,39.0598,-105.3111,564974,6902,8,9719.21616132429
Colorado,2021-07-07,39.0598,-105.3111,565484,6906,8,9722.984349343327
Colorado,2021-07-08,39.0598,-105.3111,565954,6911,8,9731.632080373192
Colorado,2021-07-09,39.0598,-105.3111,566409,6919,8,9739.290010863497
Colorado,2021-07-10,39.0598,-105.3111,566860,6922,8,9757.55790854104
Colorado,2021-07-11,39.0598,-105.3111,567247,6924,8,9766.049355275183
Colorado,2021-07-12,39.0598,-105.3111,567624,6931,8,9772.335456947496
Colorado,2021-07-13,39.0598,-105.3111,568189,6937,8,9777.944326671686
Colorado,2021-07-14,39.0598,-105.3111,568691,6943,8,9787.59922316286
Colorado,2021-07-15,39.0598,-105.3111,569240,6951,8,9796.663712314648
Colorado,2021-07-16,39.0598,-105.3111,569749,6957,8,9805.728201466432
Colorado,2021-07-17,39.0598,-105.3111,570281,6960,8,9816.286073888436
Colorado,2021-07-18,39.0598,-105.3111,570784,6963,8,9825.57630702293
Colorado,2021-07-19,39.0598,-105.3111,571290,6972,8,9833.56417102642
Colorado,2021-07-20,39.0598,-105.3111,572054,6978,8,9840.18020621192
Colorado,2021-07-21,39.0598,-105.3111,572765,6982,8,9849.64408856388
Colorado,2021-07-22,39.0598,-105.3111,573527,6989,8,9860.462434812083
Colorado,2021-07-23,39.0598,-105.3111,574200,6998,8,9873.642410417842
Colorado,2021-07-24,39.0598,-105.3111,574901,7001,8,9885.658936266567
Colorado,2021-07-25,39.0598,-105.3111,575514,7006,8,9885.658936266567
Colorado,2021-07-26,39.0598,-105.3111,576168,7009,8,9885.658936266567
Colorado,2021-07-27,39.0598,-105.3111,577154,7015,8,9916.881065567166
Colorado,2021-07-28,39.0598,-105.3111,578106,7020,8,9932.005912408556
Colorado,2021-07-29,39.0598,-105.3111,579012,7032,8,9947.564882293616
Colorado,2021-07-30,39.0598,-105.3111,579888,7041,8,9965.850144892907
Colorado,2021-07-31,39.0598,-105.3111,580808,7052,8,9986.2539279453
Colorado,2021-08-01,39.0598,-105.3111,581591,7059,8,9986.2539279453
Colorado,2021-08-02,39.0598,-105.3111,582404,7069,8,9986.2539279453
Colorado,2021-08-03,39.0598,-105.3111,583776,7077,8,10024.508850553317
Colorado,2021-08-04,39.0598,-105.3111,584991,7084,8,10041.717488004311
Colorado,2021-08-05,39.0598,-105.3111,586151,7092,8,10060.645252708233
Colorado,2021-08-06,39.0598,-105.3111,587304,7108,8,10082.247215361149
Colorado,2021-08-07,39.0598,-105.3111,588409,7113,8,10101.036060691096
Colorado,2021-08-08,39.0598,-105.3111,589299,7119,8,10101.036060691096
Colorado,2021-08-09,39.0598,-105.3111,590116,7129,8,10101.036060691096
Colorado,2021-08-10,39.0598,-105.3111,591535,7141,8,10149.1368939295
Colorado,2021-08-11,39.0598,-105.3111,592836,7151,8,10164.591674284078
Colorado,2021-08-12,39.0598,-105.3111,594183,7166,8,10185.603229597606
Colorado,2021-08-13,39.0598,-105.3111,595592,7179,8,10214.567919071127
Colorado,2021-08-14,39.0598,-105.3111,596935,7193,8,10237.072857654874
Colorado,2021-08-15,39.0598,-105.3111,598052,7197,8,10237.072857654874
Colorado,2021-08-16,39.0598,-105.3111,599137,7209,8,10237.072857654874
Colorado,2021-08-17,39.0598,-105.3111,600997,7231,8,10286.49342494603
Colorado,2021-08-18,39.0598,-105.3111,602719,7241,8,10307.157681824625
Colorado,2021-08-19,39.0598,-105.3111,604501,7248,8,10342.28691851823
Colorado,2021-08-20,39.0598,-105.3111,606263,7259,8,10371.73782580066
Colorado,2021-08-21,39.0598,-105.3111,607997,7271,8,10400.546230978463
Colorado,2021-08-22,39.0598,-105.3111,609311,7281,8,10400.546230978463
Colorado,2021-08-23,39.0598,-105.3111,610479,7286,8,10400.546230978463
Colorado,2021-08-24,39.0598,-105.3111,612783,7303,8,10475.66688245476
Colorado,2021-08-25,39.0598,-105.3111,614777,7318,8,10497.373034638156
Colorado,2021-08-26,39.0598,-105.3111,616745,7337,8,10527.24070004251
Colorado,2021-08-27,39.0598,-105.3111,618566,7352,8,10558.688573325811
Colorado,2021-08-28,39.0598,-105.3111,620346,7364,8,10594.807610558984
Colorado,2021-08-29,39.0598,-105.3111,621601,7369,8,10594.807610558984
Colorado,2021-08-30,39.0598,-105.3111,622776,7382,8,10594.807610558984
Colorado,2021-08-31,39.0598,-105.3111,625109,7401,8,10657.373423612404
Colorado,2021-09-01,39.0598,-105.3111,627280,7421,8,10694.673275524352
Colorado,2021-09-02,39.0598,-105.3111,629580,7438,8,10732.771913836648
Colorado,2021-09-03,39.0598,-105.3111,631715,7460,8,10770.905281992436
Colorado,2021-09-04,39.0598,-105.3111,633608,7487,8,10806.95485953862
Colorado,2021-09-05,39.0598,-105.3111,635011,7496,8,10806.95485953862
Colorado,2021-09-06,39.0598,-105.3111,636203,7507,8,10806.95485953862
Colorado,2021-09-07,39.0598,-105.3111,637551,7520,8,10895.01237771622
Colorado,2021-09-08,39.0598,-105.3111,640292,7540,8,10927.033293417167
Colorado,2021-09-09,39.0598,-105.3111,642679,7563,8,10953.77527290711
Colorado,2021-09-10,39.0598,-105.3111,644828,7574,8,10986.768624225871
Colorado,2021-09-11,39.0598,-105.3111,646862,7590,8,11024.780437929434
Colorado,2021-09-12,39.0598,-105.3111,648202,7598,8,11024.780437929434
Colorado,2021-09-13,39.0598,-105.3111,649431,7608,8,11024.780437929434
Colorado,2021-09-14,39.0598,-105.3111,651894,7627,8,11120.148588162405
Colorado,2021-09-15,39.0598,-105.3111,654025,7659,8,11154.531133220902
Colorado,2021-09-16,39.0598,-105.3111,656265,7677,8,11190.285507097393
Colorado,2021-09-17,39.0598,-105.3111,658298,7699,8,11228.245226035711
Colorado,2021-09-18,39.0598,-105.3111,660207,7718,8,11263.617571633777
Colorado,2021-09-19,39.0598,-105.3111,661499,7733,8,11263.617571633777
Colorado,2021-09-20,39.0598,-105.3111,662637,7744,8,11263.617571633777
Colorado,2021-09-21,39.0598,-105.3111,665085,7774,8,11347.36858921819
Colorado,2021-09-22,39.0598,-105.3111,666966,7797,8,11378.2607850056
Colorado,2021-09-23,39.0598,-105.3111,668954,7813,8,11406.148849330826
Colorado,2021-09-24,39.0598,-105.3111,670886,7829,8,11441.851128442077
Colorado,2021-09-25,39.0598,-105.3111,672749,7852,8,11476.19894365708
Colorado,2021-09-26,39.0598,-105.3111,674109,7867,8,11476.19894365708
Colorado,2021-09-27,39.0598,-105.3111,675427,7885,8,11476.19894365708
Colorado,2021-09-28,39.0598,-105.3111,678012,7908,8,11555.817109865777
Colorado,2021-09-29,39.0598,-105.3111,680317,7931,8,11588.758366419295
Colorado,2021-09-30,39.0598,-105.3111,682532,7965,8,11616.403321840073
Colorado,2021-10-01,39.0598,-105.3111,684647,7980,8,11658.165958640924
Colorado,2021-10-02,39.0598,-105.3111,686890,8010,8,11695.570000083351
Colorado,2021-10-03,39.0598,-105.3111,688452,8026,8,11695.570000083351
Colorado,2021-10-04,39.0598,-105.3111,689904,8039,8,11695.570000083351
Colorado,2021-10-05,39.0598,-105.3111,692747,8075,8,11784.790968017982
Colorado,2021-10-06,39.0598,-105.3111,695277,8106,8,11824.296164991762
Colorado,2021-10-07,39.0598,-105.3111,697805,8130,8,11856.29971577096
Colorado,2021-10-08,39.0598,-105.3111,700103,8149,8,11904.59156314858
Colorado,2021-10-09,39.0598,-105.3111,702239,8181,8,11955.140850353271
Colorado,2021-10-10,39.0598,-105.3111,703733,8196,8,11955.140850353271
Colorado,2021-10-11,39.0598,-105.3111,705064,8212,8,11955.140850353271
Colorado,2021-10-12,39.0598,-105.3111,707755,8243,8,12057.316049910953
Colorado,2021-10-13,39.0598,-105.3111,710099,8264,8,12092.045893404384
Colorado,2021-10-14,39.0598,-105.3111,712515,8284,8,12134.780965823056
Colorado,2021-10-15,39.0598,-105.3111,714882,8316,8,12189.984052055868
Colorado,2021-10-16,39.0598,-105.3111,717080,8347,8,12239.039955990342
Colorado,2021-10-17,39.0598,-105.3111,718672,8380,8,12239.474079034013
Colorado,2021-10-18,39.0598,-105.3111,720184,8397,8,12239.474079034013
Colorado,2021-10-19,39.0598,-105.3111,723194,8437,8,12331.560259056849
Colorado,2021-10-20,39.0598,-105.3111,725863,8477,8,12365.994898880588
Colorado,2021-10-21,39.0598,-105.3111,728824,8509,8,12405.100702654194
Colorado,2021-10-22,39.0598,-105.3111,731416,8543,8,12464.08934182779
Colorado,2021-10-23,39.0598,-105.3111,734282,8591,8,12513.509909118946
Colorado,2021-10-24,39.0598,-105.3111,736145,8615,8,12513.509909118946
Colorado,2021-10-25,39.0598,-105.3111,737930,8637,8,12513.509909118946
Colorado,2021-10-26,39.0598,-105.3111,741742,8684,8,12633.084760266836
Colorado,2021-10-27,39.0598,-105.3111,745168,8731,8,12675.663548389786
Colorado,2021-10-28,39.0598,-105.3111,748530,8759,8,12734.44380850242
Colorado,2021-10-29,39.0598,-105.3111,751787,8799,8,12800.829904340118
Colorado,2021-10-30,39.0598,-105.3111,754817,8836,8,12858.047321495553
Colorado,2021-10-31,39.0598,-105.3111,756780,8854,8,12858.047321495553
Colorado,2021-11-01,39.0598,-105.3111,758465,8878,8,12858.047321495553
Colorado,2021-11-02,39.0598,-105.3111,762463,8924,8,12986.443552890772
Colorado,2021-11-03,39.0598,-105.3111,766147,8965,8,13028.049905395908
Colorado,2021-11-04,39.0598,-105.3111,770069,9007,8,13075.751345434135
Colorado,2021-11-05,39.0598,-105.3111,774030,9044,8,13147.798405761265
Colorado,2021-11-06,39.0598,-105.3111,777615,9093,8,13205.241566899404
Colorado,2021-11-07,39.0598,-105.3111,780016,9126,8,13205.20683705591
Colorado,2021-11-08,39.0598,-105.3111,782159,9150,8,13205.20683705591
Colorado,2021-11-09,39.0598,-105.3111,786938,9198,8,13347.47764092676
Colorado,2021-11-10,39.0598,-105.3111,790911,9236,8,13389.41392694508
Colorado,2021-11-11,39.0598,-105.3111,795025,9279,8,13457.762258940156
Colorado,2021-11-12,39.0598,-105.3111,798838,9332,8,13525.693832813313
Colorado,2021-11-13,39.0598,-105.3111,802512,9367,8,13578.674209062545
Colorado,2021-11-14,39.0598,-105.3111,804730,9395,8,13578.674209062545
Colorado,2021-11-15,39.0598,-105.3111,806690,9424,8,13578.674209062545
Colorado,2021-11-16,39.0598,-105.3111,811185,9486,8,13708.390174510518
Colorado,2021-11-17,39.0598,-105.3111,814969,9530,8,13761.665754429445
Colorado,2021-11-18,39.0598,-105.3111,818573,9575,8,13829.632058146091
Colorado,2021-11-19,39.0598,-105.3111,821892,9607,8,13909.61488771147
Colorado,2021-11-20,39.0598,-105.3111,825005,9630,8,13974.14293692227
Colorado,2021-11-21,39.0598,-105.3111,826833,9648,8,13974.14293692227
Colorado,2021-11-22,39.0598,-105.3111,828500,9676,8,13974.14293692227
Colorado,2021-11-23,39.0598,-105.3111,831942,9731,8,14097.069217967275
Colorado,2021-11-24,39.0598,-105.3111,834894,9773,8,14143.17308520481
Colorado,2021-11-25,39.0598,-105.3111,837578,9811,8,14193.670277644262
Colorado,2021-11-26,39.0598,-105.3111,838685,9833,8,14246.72011358048
Colorado,2021-11-27,39.0598,-105.3111,841378,9869,8,14271.51722183479
Colorado,2021-11-28,39.0598,-105.3111,843236,9892,8,14271.51722183479
Colorado,2021-11-29,39.0598,-105.3111,845167,9922,8,14271.51722183479
Colorado,2021-11-30,39.0598,-105.3111,849008,9956,8,14357.57777401152
Colorado,2021-12-01,39.0598,-105.3111,851975,9991,8,14403.10859883141
Colorado,2021-12-02,39.0598,-105.3111,854994,10018,8,14458.467969359945
Colorado,2021-12-03,39.0598,-105.3111,857458,10055,8,14512.524970757471
Colorado,2021-12-04,39.0598,-105.3111,859636,10093,8,14561.997632813867
Colorado,2021-12-05,39.0598,-105.3111,861213,10111,8,14561.997632813867
Colorado,2021-12-06,39.0598,-105.3111,862489,10134,8,14561.997632813867
Colorado,2021-12-07,39.0598,-105.3111,865140,10183,8,14653.406580888584
Colorado,2021-12-08,39.0598,-105.3111,867240,10208,8,14706.213307920349
Colorado,2021-12-09,39.0598,-105.3111,869124,10235,8,14747.489726912294
Colorado,2021-12-10,39.0598,-105.3111,870893,10271,8,14791.179870027034
Colorado,2021-12-11,39.0598,-105.3111,872483,10293,8,14831.101825122736
Colorado,2021-12-12,39.0598,-105.3111,873520,10302,8,14831.101825122736
Colorado,2021-12-13,39.0598,-105.3111,874593,10318,8,14831.101825122736
Colorado,2021-12-14,39.0598,-105.3111,876792,10346,8,14905.736258790124
Colorado,2021-12-15,39.0598,-105.3111,878815,10377,8,14933.902161863298
Colorado,2021-12-16,39.0598,-105.3111,880624,10394,8,14967.52065036494
Colorado,2021-12-17,39.0598,-105.3111,883010,10418,8,15003.9696211113
Colorado,2021-12-18,39.0598,-105.3111,885412,10444,8,15046.305300329796
Colorado,2021-12-19,39.0598,-105.3111,887207,10464,8,15046.392124938528
Colorado,2021-12-20,39.0598,-105.3111,888917,10485,8,15046.392124938528
Colorado,2021-12-21,39.0598,-105.3111,894080,10509,8,15114.98356583806
Colorado,2021-12-22,39.0598,-105.3111,900169,10538,8,15173.190783533051
Colorado,2021-12-23,39.0598,-105.3111,908143,10559,8,15237.84038719608
Colorado,2021-12-24,39.0598,-105.3111,916163,10578,8,15300.545119623474
Colorado,2021-12-25,39.0598,-105.3111,920999,10582,8,15389.661898027623
Colorado,2021-12-26,39.0598,-105.3111,922625,10594,8,15389.661898027623
Colorado,2021-12-27,39.0598,-105.3111,928177,10615,8,15389.661898027623
Colorado,2021-12-28,39.0598,-105.3111,943843,10668,8,15565.967948522037
Colorado,2021-12-29,39.0598,-105.3111,960323,10706,8,15676.75614926609
Colorado,2021-12-30,39.0598,-105.3111,977043,10743,8,15804.301499495725
Colorado,2021-12-31,39.0598,-105.3111,992850,10779,8,15960.307956468225
Colorado,2022-01-01,39.0598,-105.3111,1001343,10806,8,16136.787656180106
Connecticut,2021-01-02,41.5978,-72.7554,185708,5995,9,5208.781228551867
Connecticut,2021-01-03,41.5978,-72.7554,190120,6099,9,5332.530031944132
Connecticut,2021-01-04,41.5978,-72.7554,190120,6099,9,5332.530031944132
Connecticut,2021-01-05,41.5978,-72.7554,194636,6168,9,5459.195851554166
Connecticut,2021-01-06,41.5978,-72.7554,196968,6192,9,5524.604330591058
Connecticut,2021-01-07,41.5978,-72.7554,199454,6230,9,5594.332237488876
Connecticut,2021-01-08,41.5978,-72.7554,202758,6287,9,5687.003598868759
Connecticut,2021-01-09,41.5978,-72.7554,205994,6324,9,5777.767680413947
Connecticut,2021-01-10,41.5978,-72.7554,205994,6324,9,5777.767680413947
Connecticut,2021-01-11,41.5978,-72.7554,205994,6324,9,5777.767680413947
Connecticut,2021-01-12,41.5978,-72.7554,213358,6416,9,5984.314867218263
Connecticut,2021-01-13,41.5978,-72.7554,217047,6449,9,6087.784798250464
Connecticut,2021-01-14,41.5978,-72.7554,220576,6536,9,6186.7670120245575
Connecticut,2021-01-15,41.5978,-72.7554,221544,6553,9,6213.917701436098
Connecticut,2021-01-16,41.5978,-72.7554,223422,6594,9,6266.592282753114
Connecticut,2021-01-17,41.5978,-72.7554,223422,6594,9,6266.592282753114
Connecticut,2021-01-18,41.5978,-72.7554,223422,6594,9,6266.592282753114
Connecticut,2021-01-19,41.5978,-72.7554,230125,6670,9,6454.599587634881
Connecticut,2021-01-20,41.5978,-72.7554,232219,6682,9,6513.332587250339
Connecticut,2021-01-21,41.5978,-72.7554,234134,6726,9,6567.044953183292
Connecticut,2021-01-22,41.5978,-72.7554,235796,6774,9,6613.661116201865
Connecticut,2021-01-23,41.5978,-72.7554,237815,6819,9,6670.290498352587
Connecticut,2021-01-24,41.5978,-72.7554,237815,6819,9,6670.290498352587
Connecticut,2021-01-25,41.5978,-72.7554,237815,6819,9,6670.290498352587
Connecticut,2021-01-26,41.5978,-72.7554,243632,6911,9,6833.447068917593
Connecticut,2021-01-27,41.5978,-72.7554,244899,6934,9,6868.984179955218
Connecticut,2021-01-28,41.5978,-72.7554,247339,6976,9,6937.42186814133
Connecticut,2021-01-29,41.5978,-72.7554,248765,7020,9,6977.418648204198
Connecticut,2021-01-30,41.5978,-72.7554,250023,7046,9,7012.703325146054
Connecticut,2021-01-31,41.5978,-72.7554,250023,7046,9,7012.703325146054
Connecticut,2021-02-01,41.5978,-72.7554,250023,7046,9,7012.703325146054
Connecticut,2021-02-02,41.5978,-72.7554,253954,7119,9,7122.960928531139
Connecticut,2021-02-03,41.5978,-72.7554,256522,7133,9,7194.9887905237365
Connecticut,2021-02-04,41.5978,-72.7554,257004,7157,9,7208.50803876378
Connecticut,2021-02-05,41.5978,-72.7554,257941,7185,9,7234.789232956561
Connecticut,2021-02-06,41.5978,-72.7554,259372,7214,9,7274.926254183744
Connecticut,2021-02-07,41.5978,-72.7554,259372,7214,9,7274.926254183744
Connecticut,2021-02-08,41.5978,-72.7554,259372,7214,9,7274.926254183744
Connecticut,2021-02-09,41.5978,-72.7554,263739,7282,9,7397.412887097168
Connecticut,2021-02-10,41.5978,-72.7554,264608,7298,9,7421.786801455254
Connecticut,2021-02-11,41.5978,-72.7554,265496,7326,9,7446.693632237741
Connecticut,2021-02-12,41.5978,-72.7554,266499,7354,9,7474.826009799492
Connecticut,2021-02-13,41.5978,-72.7554,267337,7381,9,7498.330428938821
Connecticut,2021-02-14,41.5978,-72.7554,267337,7381,9,7498.330428938821
Connecticut,2021-02-15,41.5978,-72.7554,267337,7381,9,7498.330428938821
Connecticut,2021-02-16,41.5978,-72.7554,270242,7447,9,7579.8105454063025
Connecticut,2021-02-17,41.5978,-72.7554,270822,7449,9,7596.078520466935
Connecticut,2021-02-18,41.5978,-72.7554,271356,7476,9,7611.056276815863
Connecticut,2021-02-19,41.5978,-72.7554,271903,7496,9,7626.398660192012
Connecticut,2021-02-20,41.5978,-72.7554,273101,7523,9,7660.000443162079
Connecticut,2021-02-21,41.5978,-72.7554,273101,7523,9,7660.000443162079
Connecticut,2021-02-22,41.5978,-72.7554,273101,7523,9,7660.000443162079
Connecticut,2021-02-23,41.5978,-72.7554,275334,7562,9,7722.632147145518
Connecticut,2021-02-24,41.5978,-72.7554,276691,7572,9,7760.693599140826
Connecticut,2021-02-25,41.5978,-72.7554,278184,7595,9,7802.569610805525
Connecticut,2021-02-26,41.5978,-72.7554,279159,7614,9,7829.916637847107
Connecticut,2021-02-27,41.5978,-72.7554,279946,7622,9,7851.990597110415
Connecticut,2021-02-28,41.5978,-72.7554,279946,7622,9,7851.990597110415
Connecticut,2021-03-01,41.5978,-72.7554,279946,7622,9,7851.990597110415
Connecticut,2021-03-02,41.5978,-72.7554,282626,7651,9,7927.159861183686
Connecticut,2021-03-03,41.5978,-72.7554,283128,7658,9,7941.240074080993
Connecticut,2021-03-04,41.5978,-72.7554,283622,7678,9,7955.095901115394
Connecticut,2021-03-05,41.5978,-72.7554,284500,7693,9,7979.7222495692495
Connecticut,2021-03-06,41.5978,-72.7554,285330,7704,9,8003.002282845673
Connecticut,2021-03-07,41.5978,-72.7554,285330,7704,9,8003.002282845673
Connecticut,2021-03-08,41.5978,-72.7554,285330,7704,9,8003.002282845673
